sigma_0.2_time,sigma_0.2_strain,sigma_0.4_time,sigma_0.4_strain,sigma_0.6_time,sigma_0.6_strain,sigma_1.0_time,sigma_1.0_strain,sigma_3.0_time,sigma_3.0_strain
2.770000,1.244567,2.770000,1.682241,2.770000,2.556351,2.770000,6.948328,2.770000,43.148718
2.780000,1.245381,2.780000,1.685311,2.780000,2.566334,2.780000,7.005017,2.780000,43.577904
2.790000,1.246196,2.790000,1.688394,2.790000,2.576387,2.790000,7.062270,2.790000,44.011404
2.800000,1.247012,2.800000,1.691487,2.800000,2.586511,2.800000,7.120094,2.800000,44.449260
2.810000,1.247830,2.810000,1.694592,2.810000,2.596707,2.810000,7.178494,2.810000,44.891517
2.820000,1.248648,2.820000,1.697708,2.820000,2.606974,2.820000,7.237476,2.820000,45.338219
2.830000,1.249468,2.830000,1.700835,2.830000,2.617315,2.830000,7.297046,2.830000,45.789410
2.840000,1.250289,2.840000,1.703975,2.840000,2.627728,2.840000,7.357211,2.840000,46.245136
2.850000,1.251110,2.850000,1.707125,2.850000,2.638216,2.850000,7.417975,2.850000,46.705442
2.860000,1.251933,2.860000,1.710288,2.860000,2.648779,2.860000,7.479345,2.860000,47.170373
2.870000,1.252757,2.870000,1.713462,2.870000,2.659417,2.870000,7.541328,2.870000,47.639978
2.880000,1.253582,2.880000,1.716647,2.880000,2.670132,2.880000,7.603930,2.880000,48.114302
2.890000,1.254408,2.890000,1.719845,2.890000,2.680924,2.890000,7.667156,2.890000,48.593393
2.900000,1.255236,2.900000,1.723055,2.900000,2.691793,2.900000,7.731013,2.900000,49.077299
2.910000,1.256064,2.910000,1.726276,2.910000,2.702741,2.910000,7.795509,2.910000,49.566068
2.920000,1.256894,2.920000,1.729510,2.920000,2.713768,2.920000,7.860648,2.920000,50.059749
2.930000,1.257724,2.930000,1.732756,2.930000,2.724875,2.930000,7.926438,2.930000,50.558392
2.940000,1.258556,2.940000,1.736013,2.940000,2.736063,2.940000,7.992885,2.940000,51.062046
2.950000,1.259389,2.950000,1.739284,2.950000,2.747332,2.950000,8.059997,2.950000,51.570763
2.960000,1.260223,2.960000,1.742566,2.960000,2.758684,2.960000,8.127779,2.960000,52.084591
2.970000,1.261058,2.970000,1.745861,2.970000,2.770118,2.970000,8.196238,2.970000,52.603584
2.980000,1.261894,2.980000,1.749168,2.980000,2.781637,2.980000,8.265382,2.980000,53.127793
2.990000,1.262731,2.990000,1.752488,2.990000,2.793240,2.990000,8.335217,2.990000,53.657270
3.000000,1.263570,3.000000,1.755820,3.000000,2.804929,3.000000,8.405750,3.000000,54.192069
3.010000,1.264409,3.010000,1.759165,3.010000,2.816704,3.010000,8.476989,3.010000,54.732242
3.020000,1.265250,3.020000,1.762523,3.020000,2.828566,3.020000,8.548941,3.020000,55.277844
3.030000,1.266092,3.030000,1.765893,3.030000,2.840517,3.030000,8.621612,3.030000,55.828929
3.040000,1.266935,3.040000,1.769277,3.040000,2.852556,3.040000,8.695011,3.040000,56.385553
3.050000,1.267779,3.050000,1.772673,3.050000,2.864685,3.050000,8.769143,3.050000,56.947771
3.060000,1.268625,3.060000,1.776082,3.060000,2.876904,3.060000,8.844018,3.060000,57.515640
3.070000,1.269471,3.070000,1.779505,3.070000,2.889215,3.070000,8.919642,3.070000,58.089215
3.080000,1.270319,3.080000,1.782940,3.080000,2.901618,3.080000,8.996023,3.080000,58.668555
3.090000,1.271167,3.090000,1.786389,3.090000,2.914115,3.090000,9.073169,3.090000,59.253718
3.100000,1.272017,3.100000,1.789851,3.100000,2.926706,3.100000,9.151088,3.100000,59.844761
3.110000,1.272868,3.110000,1.793327,3.110000,2.939391,3.110000,9.229786,3.110000,60.441745
3.120000,1.273720,3.120000,1.796816,3.120000,2.952173,3.120000,9.309273,3.120000,61.044728
3.130000,1.274574,3.130000,1.800318,3.130000,2.965052,3.130000,9.389555,3.130000,61.653772
3.140000,1.275428,3.140000,1.803834,3.140000,2.978029,3.140000,9.470642,3.140000,62.268936
3.150000,1.276284,3.150000,1.807364,3.150000,2.991104,3.150000,9.552541,3.150000,62.890283
3.160000,1.277141,3.160000,1.810908,3.160000,3.004280,3.160000,9.635261,3.160000,63.517874
3.170000,1.277999,3.170000,1.814465,3.170000,3.017556,3.170000,9.718809,3.170000,64.151773
3.180000,1.278858,3.180000,1.818037,3.180000,3.030934,3.180000,9.803195,3.180000,64.792043
3.190000,1.279719,3.190000,1.821622,3.190000,3.044415,3.190000,9.888426,3.190000,65.438747
3.200000,1.280580,3.200000,1.825222,3.200000,3.058000,3.200000,9.974512,3.200000,66.091951
3.210000,1.281443,3.210000,1.828835,3.210000,3.071690,3.210000,10.061460,3.210000,66.751720
3.220000,1.282307,3.220000,1.832463,3.220000,3.085485,3.220000,10.149280,3.220000,67.418119
3.230000,1.283172,3.230000,1.836106,3.230000,3.099388,3.230000,10.237980,3.230000,68.091216
3.240000,1.284038,3.240000,1.839762,3.240000,3.113398,3.240000,10.327569,3.240000,68.771078
3.250000,1.284906,3.250000,1.843434,3.250000,3.127518,3.250000,10.418057,3.250000,69.457772
3.260000,1.285775,3.260000,1.847119,3.260000,3.141748,3.260000,10.509451,3.260000,70.151368
3.270000,1.286644,3.270000,1.850820,3.270000,3.156089,3.270000,10.601763,3.270000,70.851934
3.280000,1.287515,3.280000,1.854535,3.280000,3.170543,3.280000,10.695000,3.280000,71.559542
3.290000,1.288388,3.290000,1.858265,3.290000,3.185110,3.290000,10.789172,3.290000,72.274260
3.300000,1.289261,3.300000,1.862010,3.300000,3.199791,3.300000,10.884288,3.300000,72.996162
3.310000,1.290136,3.310000,1.865770,3.310000,3.214589,3.310000,10.980359,3.310000,73.725319
3.320000,1.291012,3.320000,1.869546,3.320000,3.229503,3.320000,11.077393,3.320000,74.461805
3.330000,1.291889,3.330000,1.873336,3.330000,3.244536,3.330000,11.175401,3.330000,75.205692
3.340000,1.292767,3.340000,1.877142,3.340000,3.259688,3.340000,11.274391,3.340000,75.957055
3.350000,1.293647,3.350000,1.880963,3.350000,3.274960,3.350000,11.374375,3.350000,76.715969
3.360000,1.294528,3.360000,1.884799,3.360000,3.290354,3.360000,11.475362,3.360000,77.482511
3.370000,1.295410,3.370000,1.888651,3.370000,3.305871,3.370000,11.577362,3.370000,78.256757
3.380000,1.296293,3.380000,1.892519,3.380000,3.321513,3.380000,11.680386,3.380000,79.038783
3.390000,1.297177,3.390000,1.896403,3.390000,3.337280,3.390000,11.784444,3.390000,79.828670
3.400000,1.298063,3.400000,1.900302,3.400000,3.353173,3.400000,11.889545,3.400000,80.626495
3.410000,1.298950,3.410000,1.904218,3.410000,3.369194,3.410000,11.995702,3.410000,81.432338
3.420000,1.299838,3.420000,1.908149,3.420000,3.385345,3.420000,12.102923,3.420000,82.246280
3.430000,1.300727,3.430000,1.912096,3.430000,3.401627,3.430000,12.211221,3.430000,83.068402
3.440000,1.301618,3.440000,1.916060,3.440000,3.418040,3.440000,12.320606,3.440000,83.898787
3.450000,1.302510,3.450000,1.920040,3.450000,3.434586,3.450000,12.431089,3.450000,84.737517
3.460000,1.303403,3.460000,1.924037,3.460000,3.451268,3.460000,12.542680,3.460000,85.584677
3.470000,1.304297,3.470000,1.928050,3.470000,3.468085,3.470000,12.655392,3.470000,86.440350
3.480000,1.305193,3.480000,1.932079,3.480000,3.485039,3.480000,12.769235,3.480000,87.304623
3.490000,1.306089,3.490000,1.936126,3.490000,3.502133,3.490000,12.884222,3.490000,88.177583
3.500000,1.306987,3.500000,1.940189,3.500000,3.519366,3.500000,13.000362,3.500000,89.059316
3.510000,1.307887,3.510000,1.944269,3.510000,3.536741,3.510000,13.117669,3.510000,89.949910
3.520000,1.308787,3.520000,1.948366,3.520000,3.554259,3.520000,13.236153,3.520000,90.849455
3.530000,1.309689,3.530000,1.952480,3.530000,3.571922,3.530000,13.355826,3.530000,91.758040
3.540000,1.310592,3.540000,1.956612,3.540000,3.589731,3.540000,13.476702,3.540000,92.675757
3.550000,1.311497,3.550000,1.960761,3.550000,3.607687,3.550000,13.598791,3.550000,93.602698
3.560000,1.312402,3.560000,1.964927,3.560000,3.625792,3.560000,13.722106,3.560000,94.538953
3.570000,1.313309,3.570000,1.969111,3.570000,3.644048,3.570000,13.846659,3.570000,95.484619
3.580000,1.314218,3.580000,1.973313,3.580000,3.662456,3.580000,13.972463,3.580000,96.439789
3.590000,1.315127,3.590000,1.977532,3.590000,3.681018,3.590000,14.099530,3.590000,97.404558
3.600000,1.316038,3.600000,1.981769,3.600000,3.699734,3.600000,14.227873,3.600000,98.379024
3.610000,1.316950,3.610000,1.986024,3.610000,3.718608,3.610000,14.357505,3.610000,99.363282
3.620000,1.317863,3.620000,1.990298,3.620000,3.737640,3.620000,14.488439,3.620000,100.357433
3.630000,1.318778,3.630000,1.994589,3.630000,3.756832,3.630000,14.620688,3.630000,101.361575
3.640000,1.319694,3.640000,1.998899,3.640000,3.776186,3.640000,14.754265,3.640000,102.375809
3.650000,1.320611,3.650000,2.003228,3.650000,3.795703,3.650000,14.889184,3.650000,103.400237
3.660000,1.321530,3.660000,2.007575,3.660000,3.815386,3.660000,15.025457,3.660000,104.434960
3.670000,1.322449,3.670000,2.011940,3.670000,3.835235,3.670000,15.163100,3.670000,105.480082
3.680000,1.323370,3.680000,2.016325,3.680000,3.855252,3.680000,15.302125,3.680000,106.535708
3.690000,1.324293,3.690000,2.020728,3.690000,3.875440,3.690000,15.442546,3.690000,107.601942
3.700000,1.325217,3.700000,2.025150,3.700000,3.895800,3.700000,15.584377,3.700000,108.678893
3.710000,1.326142,3.710000,2.029592,3.710000,3.916334,3.710000,15.727634,3.710000,109.766667
3.720000,1.327068,3.720000,2.034053,3.720000,3.937043,3.720000,15.872329,3.720000,110.865374
3.730000,1.327996,3.730000,2.038533,3.730000,3.957930,3.730000,16.018478,3.730000,111.975123
3.740000,1.328925,3.740000,2.043032,3.740000,3.978996,3.740000,16.166095,3.740000,113.096025
3.750000,1.329855,3.750000,2.047552,3.750000,4.000243,3.750000,16.315194,3.750000,114.228192
3.760000,1.330787,3.760000,2.052091,3.760000,4.021673,3.760000,16.465792,3.760000,115.371737
3.770000,1.331720,3.770000,2.056650,3.770000,4.043288,3.770000,16.617902,3.770000,116.526776
3.780000,1.332654,3.780000,2.061229,3.780000,4.065090,3.780000,16.771540,3.780000,117.693422
3.790000,1.333590,3.790000,2.065828,3.790000,4.087081,3.790000,16.926722,3.790000,118.871795
3.800000,1.334527,3.800000,2.070448,3.800000,4.109262,3.800000,17.083463,3.800000,120.062009
3.810000,1.335465,3.810000,2.075088,3.810000,4.131637,3.810000,17.241778,3.810000,121.264185
3.820000,1.336405,3.820000,2.079748,3.820000,4.154205,3.820000,17.401684,3.820000,122.478444
3.830000,1.337346,3.830000,2.084429,3.830000,4.176971,3.830000,17.563197,3.830000,123.704906
3.840000,1.338288,3.840000,2.089131,3.840000,4.199936,3.840000,17.726332,3.840000,124.943694
3.850000,1.339232,3.850000,2.093854,3.850000,4.223101,3.850000,17.891106,3.850000,126.194932
3.860000,1.340177,3.860000,2.098598,3.860000,4.246470,3.860000,18.057535,3.860000,127.458746
3.870000,1.341123,3.870000,2.103363,3.870000,4.270043,3.870000,18.225637,3.870000,128.735261
3.880000,1.342071,3.880000,2.108149,3.880000,4.293824,3.880000,18.395427,3.880000,130.024605
3.890000,1.343020,3.890000,2.112957,3.890000,4.317814,3.890000,18.566923,3.890000,131.326907
3.900000,1.343971,3.900000,2.117787,3.900000,4.342016,3.900000,18.740143,3.900000,132.642298
3.910000,1.344923,3.910000,2.122638,3.910000,4.366432,3.910000,18.915103,3.910000,133.970908
3.920000,1.345876,3.920000,2.127512,3.920000,4.391064,3.920000,19.091820,3.920000,135.312872
3.930000,1.346831,3.930000,2.132407,3.930000,4.415914,3.930000,19.270314,3.930000,136.668322
3.940000,1.347787,3.940000,2.137325,3.940000,4.440985,3.940000,19.450600,3.940000,138.037394
3.950000,1.348744,3.950000,2.142264,3.950000,4.466278,3.950000,19.632699,3.950000,139.420226
3.960000,1.349703,3.960000,2.147227,3.960000,4.491797,3.960000,19.816626,3.960000,140.816956
3.970000,1.350663,3.970000,2.152212,3.970000,4.517544,3.970000,20.002402,3.970000,142.227723
3.980000,1.351625,3.980000,2.157220,3.980000,4.543521,3.980000,20.190045,3.980000,143.652669
3.990000,1.352588,3.990000,2.162250,3.990000,4.569730,3.990000,20.379573,3.990000,145.091935
4.000000,1.353552,4.000000,2.167304,4.000000,4.596174,4.000000,20.571006,4.000000,146.545667
4.010000,1.354518,4.010000,2.172381,4.010000,4.622855,4.010000,20.764362,4.010000,148.014008
4.020000,1.355485,4.020000,2.177482,4.020000,4.649776,4.020000,20.959661,4.020000,149.497107
4.030000,1.356454,4.030000,2.182606,4.030000,4.676940,4.030000,21.156922,4.030000,150.995110
4.040000,1.357424,4.040000,2.187754,4.040000,4.704348,4.040000,21.356165,4.040000,152.508170
4.050000,1.358395,4.050000,2.192925,4.050000,4.732004,4.050000,21.557411,4.050000,154.036436
4.060000,1.359368,4.060000,2.198121,4.060000,4.759910,4.060000,21.760678,4.060000,155.580061
4.070000,1.360342,4.070000,2.203341,4.070000,4.788068,4.070000,21.965989,4.070000,157.139200
4.080000,1.361318,4.080000,2.208585,4.080000,4.816482,4.080000,22.173362,4.080000,158.714008
4.090000,1.362295,4.090000,2.213854,4.090000,4.845154,4.090000,22.382819,4.090000,160.304643
4.100000,1.363273,4.100000,2.219147,4.100000,4.874087,4.100000,22.594381,4.100000,161.911266
4.110000,1.364253,4.110000,2.224465,4.110000,4.903283,4.110000,22.808069,4.110000,163.534034
4.120000,1.365235,4.120000,2.229808,4.120000,4.932746,4.120000,23.023904,4.120000,165.173111
4.130000,1.366217,4.130000,2.235177,4.130000,4.962477,4.130000,23.241908,4.130000,166.828662
4.140000,1.367202,4.140000,2.240571,4.140000,4.992481,4.140000,23.462103,4.140000,168.500851
4.150000,1.368187,4.150000,2.245990,4.150000,5.022759,4.150000,23.684511,4.150000,170.189846
4.160000,1.369175,4.160000,2.251435,4.160000,5.053315,4.160000,23.909153,4.160000,171.895816
4.170000,1.370163,4.170000,2.256906,4.170000,5.084151,4.170000,24.136053,4.170000,173.618931
4.180000,1.371153,4.180000,2.262403,4.180000,5.115271,4.180000,24.365233,4.180000,175.359363
4.190000,1.372145,4.190000,2.267926,4.190000,5.146678,4.190000,24.596716,4.190000,177.117287
4.200000,1.373138,4.200000,2.273476,4.200000,5.178374,4.200000,24.830526,4.200000,178.892879
4.210000,1.374132,4.210000,2.279052,4.210000,5.210362,4.210000,25.066685,4.210000,180.686315
4.220000,1.375128,4.220000,2.284655,4.220000,5.242646,4.220000,25.305217,4.220000,182.497775
4.230000,1.376126,4.230000,2.290285,4.230000,5.275229,4.230000,25.546146,4.230000,184.327442
4.240000,1.377124,4.240000,2.295943,4.240000,5.308114,4.240000,25.789496,4.240000,186.175496
4.250000,1.378125,4.250000,2.301627,4.250000,5.341304,4.250000,26.035292,4.250000,188.042125
4.260000,1.379127,4.260000,2.307339,4.260000,5.374802,4.260000,26.283558,4.260000,189.927513
4.270000,1.380130,4.270000,2.313079,4.270000,5.408611,4.270000,26.534319,4.270000,191.831849
4.280000,1.381135,4.280000,2.318847,4.280000,5.442736,4.280000,26.787600,4.280000,193.755325
4.290000,1.382141,4.290000,2.324642,4.290000,5.477178,4.290000,27.043426,4.290000,195.698130
4.300000,1.383149,4.300000,2.330467,4.300000,5.511942,4.300000,27.301823,4.300000,197.660463
4.310000,1.384158,4.310000,2.336319,4.310000,5.547031,4.310000,27.562817,4.310000,199.642517
4.320000,1.385169,4.320000,2.342201,4.320000,5.582448,4.320000,27.826434,4.320000,201.644490
4.330000,1.386181,4.330000,2.348111,4.330000,5.618196,4.330000,28.092700,4.330000,203.666585
4.340000,1.387195,4.340000,2.354050,4.340000,5.654280,4.340000,28.361642,4.340000,205.709002
4.350000,1.388210,4.350000,2.360019,4.350000,5.690703,4.350000,28.633286,4.350000,207.771944
4.360000,1.389227,4.360000,2.366017,4.360000,5.727468,4.360000,28.907661,4.360000,209.855620
4.370000,1.390245,4.370000,2.372045,4.370000,5.764578,4.370000,29.184792,4.370000,211.960237
4.380000,1.391265,4.380000,2.378103,4.380000,5.802039,4.380000,29.464709,4.380000,214.086006
4.390000,1.392286,4.390000,2.384191,4.390000,5.839852,4.390000,29.747439,4.390000,216.233139
4.400000,1.393309,4.400000,2.390309,4.400000,5.878022,4.400000,30.033011,4.400000,218.401852
4.410000,1.394334,4.410000,2.396459,4.410000,5.916553,4.410000,30.321452,4.410000,220.592361
4.420000,1.395360,4.420000,2.402638,4.420000,5.955448,4.420000,30.612791,4.420000,222.804882
4.430000,1.396387,4.430000,2.408849,4.430000,5.994712,4.430000,30.907059,4.430000,225.039643
4.440000,1.397416,4.440000,2.415091,4.440000,6.034347,4.440000,31.204284,4.440000,227.296862
4.450000,1.398447,4.450000,2.421365,4.450000,6.074359,4.450000,31.504497,4.450000,229.576766
4.460000,1.399479,4.460000,2.427670,4.460000,6.114750,4.460000,31.807726,4.460000,231.879584
4.470000,1.400513,4.470000,2.434008,4.470000,6.155526,4.470000,32.114003,4.470000,234.205546
4.480000,1.401548,4.480000,2.440377,4.480000,6.196689,4.480000,32.423357,4.480000,236.554885
4.490000,1.402585,4.490000,2.446779,4.490000,6.238244,4.490000,32.735821,4.490000,238.927833
4.500000,1.403623,4.500000,2.453213,4.500000,6.280196,4.500000,33.051424,4.500000,241.324631
4.510000,1.404663,4.510000,2.459681,4.510000,6.322548,4.510000,33.370200,4.510000,243.745518
4.520000,1.405705,4.520000,2.466181,4.520000,6.365304,4.520000,33.692180,4.520000,246.190734
4.530000,1.406748,4.530000,2.472715,4.530000,6.408469,4.530000,34.017395,4.530000,248.660525
4.540000,1.407792,4.540000,2.479282,4.540000,6.452047,4.540000,34.345878,4.540000,251.155138
4.550000,1.408839,4.550000,2.485883,4.550000,6.496042,4.550000,34.677662,4.550000,253.674821
4.560000,1.409886,4.560000,2.492519,4.560000,6.540459,4.560000,35.012782,4.560000,256.219829
4.570000,1.410936,4.570000,2.499188,4.570000,6.585302,4.570000,35.351269,4.570000,258.790414
4.580000,1.411987,4.580000,2.505893,4.580000,6.630576,4.580000,35.693157,4.580000,261.386836
4.590000,1.413039,4.590000,2.512632,4.590000,6.676284,4.590000,36.038482,4.590000,264.009349
4.600000,1.414094,4.600000,2.519406,4.600000,6.722433,4.600000,36.387277,4.600000,266.658221
4.610000,1.415149,4.610000,2.526215,4.610000,6.769025,4.610000,36.739578,4.610000,269.333714
4.620000,1.416207,4.620000,2.533061,4.620000,6.816066,4.620000,37.095419,4.620000,272.036096
4.630000,1.417266,4.630000,2.539942,4.630000,6.863561,4.630000,37.454836,4.630000,274.765637
4.640000,1.418327,4.640000,2.546859,4.640000,6.911514,4.640000,37.817866,4.640000,277.522610
4.650000,1.419389,4.650000,2.553813,4.650000,6.959930,4.650000,38.184544,4.650000,280.307293
4.660000,1.420453,4.660000,2.560803,4.660000,7.008814,4.660000,38.554906,4.660000,283.119960
4.670000,1.421518,4.670000,2.567830,4.670000,7.058170,4.670000,38.928992,4.670000,285.960897
4.680000,1.422585,4.680000,2.574895,4.680000,7.108004,4.680000,39.306836,4.680000,288.830384
4.690000,1.423654,4.690000,2.581997,4.690000,7.158321,4.690000,39.688478,4.690000,291.728712
4.700000,1.424724,4.700000,2.589137,4.700000,7.209126,4.700000,40.073956,4.700000,294.656166
4.710000,1.425797,4.710000,2.596315,4.710000,7.260423,4.710000,40.463307,4.710000,297.613044
4.720000,1.426870,4.720000,2.603532,4.720000,7.312218,4.720000,40.856572,4.720000,300.599637
4.730000,1.427946,4.730000,2.610787,4.730000,7.364516,4.730000,41.253789,4.730000,303.616247
4.740000,1.429023,4.740000,2.618081,4.740000,7.417322,4.740000,41.654998,4.740000,306.663174
4.750000,1.430101,4.750000,2.625414,4.750000,7.470642,4.750000,42.060239,4.750000,309.740724
4.760000,1.431181,4.760000,2.632787,4.760000,7.524481,4.760000,42.469553,4.760000,312.849203
4.770000,1.432263,4.770000,2.640200,4.770000,7.578844,4.770000,42.882980,4.770000,315.988922
4.780000,1.433347,4.780000,2.647653,4.780000,7.633737,4.780000,43.300562,4.780000,319.160197
4.790000,1.434432,4.790000,2.655146,4.790000,7.689165,4.790000,43.722341,4.790000,322.363344
4.800000,1.435519,4.800000,2.662681,4.800000,7.745134,4.800000,44.148359,4.800000,325.598683
4.810000,1.436608,4.810000,2.670256,4.810000,7.801649,4.810000,44.578659,4.810000,328.866536
4.820000,1.437698,4.820000,2.677873,4.820000,7.858717,4.820000,45.013283,4.820000,332.167235
4.830000,1.438790,4.830000,2.685531,4.830000,7.916342,4.830000,45.452275,4.830000,335.501102
4.840000,1.439884,4.840000,2.693232,4.840000,7.974531,4.840000,45.895679,4.840000,338.868478
4.850000,1.440979,4.850000,2.700975,4.850000,8.033289,4.850000,46.343539,4.850000,342.269697
4.860000,1.442077,4.860000,2.708761,4.860000,8.092623,4.860000,46.795900,4.860000,345.705098
4.870000,1.443175,4.870000,2.716590,4.870000,8.152537,4.870000,47.252808,4.870000,349.175025
4.880000,1.444276,4.880000,2.724462,4.880000,8.213039,4.880000,47.714307,4.880000,352.679824
4.890000,1.445378,4.890000,2.732378,4.890000,8.274135,4.890000,48.180445,4.890000,356.219849
4.900000,1.446482,4.900000,2.740338,4.900000,8.335830,4.900000,48.651267,4.900000,359.795452
4.910000,1.447588,4.910000,2.748342,4.910000,8.398130,4.910000,49.126821,4.910000,363.406988
4.920000,1.448695,4.920000,2.756391,4.920000,8.461043,4.920000,49.607155,4.920000,367.054823
4.930000,1.449804,4.930000,2.764485,4.930000,8.524573,4.930000,50.092315,4.930000,370.739318
4.940000,1.450915,4.940000,2.772625,4.940000,8.588729,4.940000,50.582352,4.940000,374.460844
4.950000,1.452028,4.950000,2.780811,4.950000,8.653515,4.950000,51.077313,4.950000,378.219772
4.960000,1.453142,4.960000,2.789042,4.960000,8.718939,4.960000,51.577250,4.960000,382.016476
4.970000,1.454258,4.970000,2.797320,4.970000,8.785008,4.970000,52.082210,4.970000,385.851338
4.980000,1.455376,4.980000,2.805646,4.980000,8.851727,4.980000,52.592246,4.980000,389.724743
4.990000,1.456495,4.990000,2.814018,4.990000,8.919104,4.990000,53.107407,4.990000,393.637073
5.000000,1.457617,5.000000,2.822438,5.000000,8.987145,5.000000,53.627745,5.000000,397.588726
5.010000,1.458740,5.010000,2.830906,5.010000,9.055857,5.010000,54.153314,5.010000,401.580091
5.020000,1.459865,5.020000,2.839423,5.020000,9.125247,5.020000,54.684165,5.020000,405.611572
5.030000,1.460991,5.030000,2.847989,5.030000,9.195322,5.030000,55.220349,5.030000,409.683568
5.040000,1.462120,5.040000,2.856603,5.040000,9.266089,5.040000,55.761924,5.040000,413.796489
5.050000,1.463250,5.050000,2.865267,5.050000,9.337556,5.050000,56.308940,5.050000,417.950748
5.060000,1.464382,5.060000,2.873982,5.060000,9.409729,5.060000,56.861455,5.060000,422.146755
5.070000,1.465516,5.070000,2.882746,5.070000,9.482615,5.070000,57.419522,5.070000,426.384933
5.080000,1.466651,5.080000,2.891562,5.080000,9.556223,5.080000,57.983198,5.080000,430.665707
5.090000,1.467788,5.090000,2.900429,5.090000,9.630559,5.090000,58.552539,5.090000,434.989501
5.100000,1.468927,5.100000,2.909347,5.100000,9.705630,5.100000,59.127602,5.100000,439.356752
5.110000,1.470068,5.110000,2.918317,5.110000,9.781445,5.110000,59.708445,5.110000,443.767895
5.120000,1.471211,5.120000,2.927340,5.120000,9.858012,5.120000,60.295124,5.120000,448.223368
5.130000,1.472356,5.130000,2.936416,5.130000,9.935336,5.130000,60.887701,5.130000,452.723623
5.140000,1.473502,5.140000,2.945545,5.140000,10.013428,5.140000,61.486233,5.140000,457.269105
5.150000,1.474650,5.150000,2.954728,5.150000,10.092293,5.150000,62.090780,5.150000,461.860268
5.160000,1.475800,5.160000,2.963965,5.160000,10.171941,5.160000,62.701402,5.160000,466.497574
5.170000,1.476952,5.170000,2.973257,5.170000,10.252380,5.170000,63.318162,5.170000,471.181484
5.180000,1.478106,5.180000,2.982604,5.180000,10.333616,5.180000,63.941120,5.180000,475.912472
5.190000,1.479261,5.190000,2.992007,5.190000,10.415660,5.190000,64.570339,5.190000,480.691005
5.200000,1.480418,5.200000,3.001465,5.200000,10.498518,5.200000,65.205882,5.200000,485.517562
5.210000,1.481578,5.210000,3.010980,5.210000,10.582199,5.210000,65.847811,5.210000,490.392628
5.220000,1.482739,5.220000,3.020552,5.220000,10.666712,5.220000,66.496193,5.220000,495.316690
5.230000,1.483902,5.230000,3.030182,5.230000,10.752065,5.230000,67.151092,5.230000,500.290236
5.240000,1.485066,5.240000,3.039869,5.240000,10.838266,5.240000,67.812571,5.240000,505.313772
5.250000,1.486233,5.250000,3.049615,5.250000,10.925325,5.250000,68.480699,5.250000,510.387792
5.260000,1.487401,5.260000,3.059419,5.260000,11.013250,5.260000,69.155541,5.260000,515.512806
5.270000,1.488572,5.270000,3.069283,5.270000,11.102050,5.270000,69.837165,5.270000,520.689331
5.280000,1.489744,5.280000,3.079207,5.280000,11.191733,5.280000,70.525641,5.280000,525.917879
5.290000,1.490918,5.290000,3.089191,5.290000,11.282310,5.290000,71.221035,5.290000,531.198976
5.300000,1.492094,5.300000,3.099236,5.300000,11.373788,5.300000,71.923418,5.300000,536.533145
5.310000,1.493272,5.310000,3.109343,5.310000,11.466178,5.310000,72.632860,5.310000,541.920928
5.320000,1.494452,5.320000,3.119511,5.320000,11.559488,5.320000,73.349432,5.320000,547.362854
5.330000,1.495633,5.330000,3.129742,5.330000,11.653728,5.330000,74.073207,5.330000,552.859476
5.340000,1.496817,5.340000,3.140036,5.340000,11.748907,5.340000,74.804254,5.340000,558.411339
5.350000,1.498002,5.350000,3.150393,5.350000,11.845035,5.350000,75.542649,5.350000,564.019001
5.360000,1.499190,5.360000,3.160814,5.360000,11.942121,5.360000,76.288465,5.360000,569.683021
5.370000,1.500379,5.370000,3.171300,5.370000,12.040176,5.370000,77.041777,5.370000,575.403963
5.380000,1.501570,5.380000,3.181851,5.380000,12.139209,5.380000,77.802659,5.380000,581.182400
5.390000,1.502764,5.390000,3.192468,5.390000,12.239231,5.390000,78.571190,5.390000,587.018915
5.400000,1.503959,5.400000,3.203151,5.400000,12.340250,5.400000,79.347442,5.400000,592.914087
5.410000,1.505156,5.410000,3.213900,5.410000,12.442277,5.410000,80.131498,5.410000,598.868503
5.420000,1.506355,5.420000,3.224717,5.420000,12.545323,5.420000,80.923431,5.420000,604.882766
5.430000,1.507556,5.430000,3.235602,5.430000,12.649398,5.430000,81.723325,5.430000,610.957471
5.440000,1.508759,5.440000,3.246556,5.440000,12.754512,5.440000,82.531258,5.440000,617.093231
5.450000,1.509963,5.450000,3.257579,5.450000,12.860677,5.450000,83.347310,5.450000,623.290655
5.460000,1.511170,5.460000,3.268671,5.460000,12.967901,5.460000,84.171565,5.460000,629.550362
5.470000,1.512379,5.470000,3.279834,5.470000,13.076197,5.470000,85.004103,5.470000,635.872979
5.480000,1.513590,5.480000,3.291068,5.480000,13.185576,5.480000,85.845009,5.480000,642.259145
5.490000,1.514802,5.490000,3.302373,5.490000,13.296047,5.490000,86.694365,5.490000,648.709488
5.500000,1.516017,5.500000,3.313751,5.500000,13.407623,5.500000,87.552257,5.500000,655.224659
5.510000,1.517234,5.510000,3.325201,5.510000,13.520314,5.510000,88.418772,5.510000,661.805313
5.520000,1.518453,5.520000,3.336725,5.520000,13.634132,5.520000,89.293994,5.520000,668.452099
5.530000,1.519673,5.530000,3.348323,5.530000,13.749089,5.530000,90.178013,5.530000,675.165688
